date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:24:15	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/375160026.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/375160026.jpg_	(from https://kannikaenlinea.weebly.com/operating-system-ii.html)
19:24:15	62313/62313	---M--	200	added ('OK')	image/png	etag:%2213beff23b37930de61cd75d09186c819%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/275120779-683015099417446-2248520867467180483-n_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/275120779-683015099417446-2248520867467180483-n_orig.png	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:15	56498/56498	---M--	200	added ('OK')	image/png	etag:%22a58ad5f452cbaaa674f6dbaf46643784%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/275752206-5080581921999469-2772197795159133071-n.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/275752206-5080581921999469-2772197795159133071-n.png	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:17	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/96110277.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/96110277.jpg_	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:17	179588/179588	---M--	200	added ('OK')	image/png	etag:%222be0b9d6723ff8b3a75661e8d1dd1d50%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/cloud-demo1.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/cloud-demo1.png	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:17	104580/104580	---M--	200	added ('OK')	image/jpeg	etag:%2282219e353971cd7517aaa55342f07b82%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/datastrucmain1.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/datastrucmain1.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:18	132310/132310	---M--	200	added ('OK')	image/jpeg	etag:%22529d194b1bf311b40fae87a21f55c30f%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/ds-time-comp_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/ds-time-comp_orig.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:18	33748/33748	---M--	200	added ('OK')	image/jpeg	etag:%22ae1c2123cfc3a010a9bc386509d43e95%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/dstypes_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/dstypes_orig.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:18	13835/13835	---M--	200	added ('OK')	image/png	etag:%2283717212f002ff802104475c040ff229%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-06-12-at-10-32-25-pm.png?1655087640	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-06-12-at-10-32-25-pm6ec3.png	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:18	235535/235535	---M--	200	added ('OK')	image/png	etag:%22120bc8c0ca977dfc0c1df3ef6669ec70%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-05-09-at-7-37-10-pm_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-05-09-at-7-37-10-pm_orig.png	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:18	22284/22284	---M--	200	added ('OK')	image/png	etag:%22bc7adfc3cd39fc4eec27ee96e9e69d0c%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/linkedlist_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/linkedlist_orig.png	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:18	11207/11207	---M--	200	added ('OK')	image/jpeg	etag:%22b7b1fac1db122f055a7bdd38e2c18cfb%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/stacks.jpg?1656588068	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/stacks9db4.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:19	13829/13829	---M--	200	added ('OK')	image/jpeg	etag:%223b9bb4a522b891dd31bf1403abb95336%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/queues.jpg?1656588397	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/queues6fa2.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:19	270536/270536	---M--	200	added ('OK')	image/png	etag:%22aff474683ae59e73800b558e6a5ce0b4%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-04-15-at-7-46-52-pm.png?1650067311	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/screen-shot-2022-04-15-at-7-46-52-pm4545.png	(from https://kannikaenlinea.weebly.com/os-projects.html)
19:24:19	155773/155773	---M--	200	added ('OK')	image/png	etag:%22900826b3340a2e729689afb4296de64b%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-05-16-at-7-47-23-am_orig.png	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/screen-shot-2022-05-16-at-7-47-23-am_orig.png	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:19	40409/40409	---M--	200	added ('OK')	image/jpeg	etag:%22de1eb62c728c4fa3e301330a88c563fe%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hashchaining.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/hashchaining.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:19	82360/82360	---M--	200	added ('OK')	image/jpeg	etag:%22deffff6acb213a2d841623e4b498293e%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/284212122-435012264788982-1599266614310880519-n_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/284212122-435012264788982-1599266614310880519-n_orig.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:19	3739/3739	---M--	404	error ('Not%20Found')	text/html	etag:%2261c39c46-e9b%22	https://kannikaenlinea.weebly.com/%22/uploads/5/0/1/5/50158331/background-images/1340279059.jpg%22	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/_/uploads/5/0/1/5/50158331/background-images/1340279059.jpg_	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:20	49216/49216	---M--	200	added ('OK')	image/jpeg	etag:%221a3e05ac47d2461ca6a49a22eeaeeaa5%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/284092420-562412265286074-3273076060523680383-n_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/284092420-562412265286074-3273076060523680383-n_orig.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:20	17164/17164	---M--	200	added ('OK')	image/jpeg	etag:%22d38c29135f05f25a8ac2b74caffc841a%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/graph-adjacency-matrix.jpg?1657377456	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/graph-adjacency-matrix37f3.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:20	13992/13992	---M--	200	added ('OK')	image/jpeg	etag:%2245fb6a4517724de0e2137442dc56182e%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/adjlist.jpg?1657377678	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/published/adjlist0f06.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
19:24:22	187/187	---M--	200	added ('OK')	image/gif	etag:%2288041de02e278ceedcd7de52bcdb8156%22	http://cdn2.editmysite.com/images/old/slideshow/control_icons.gif	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/images/old/slideshow/control_icons.gif	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1659557836)
19:24:23	2964/2964	---M--	200	added ('OK')	image/gif	etag:%220b0212ec4e07451700c88a335ebba854%22	http://cdn2.editmysite.com/images/old/loading.gif	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/images/old/loading.gif	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1659557836)
19:24:23	5023/5023	---M--	200	added ('OK')	image/png	etag:%22aa6d5cfa876435350abf2d0e2ec00af8%22	http://cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites.png	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites.png	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1659557836)
19:24:23	5871/5871	---M--	200	added ('OK')	image/png	etag:%22b0c12501121f5fb474c9671b6d067c7f%22	http://cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites1x.png	C:/My%20Web%20Sites/prj1/cdn2.editmysite.com/images/old/slideshow/header_slideshow_sprites1x.png	(from http://cdn2.editmysite.com/css/old/slideshow/slideshow.css?1659557836)
19:24:23	80750/80750	---M--	200	added ('OK')	image/jpeg	etag:%22b57db82e988260397d6b58d47d06141c%22	https://kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/graphs_orig.jpg	C:/My%20Web%20Sites/prj1/kannikaenlinea.weebly.com/uploads/5/0/1/5/50158331/graphs_orig.jpg	(from https://kannikaenlinea.weebly.com/data-structures.html)
